text,rating,label
"Tinggal di cocotinos untuk 5N menyelam wisata. Beberapa tanda-tanda yang ada dengan memilih resor dan mencari hewan-hewan laut yang menarik untuk kami! Minuman panas, buah-buahan, camilan dan makanan yang disediakan di perahu. Kami menikmati cokelat panas setelah mencempung yang keren! Staf dari dive center untuk peralatan kami setiap hari.

Layanan dari resort adalah banyak kelebihan itu! Makanan sudah besar, terutama bbq makan malam kami memiliki pada malam terakhir! Staf selalu siap untuk melayani!

Pertama, spa yang menyenangkan! Menginap persantaian setelah luar biasa!",5,Positif
"Saya mengunjungi 2nd cocotinos resort dalam setahun, dan ini benar-benar punya saya ketagihan untuk datang kembali untuk lebih. Saya telah menyelam shaldr di sana dengan salah satu yang terbaik dan paling sabar instruktur menyelam. Ini adalah benar-benar menakjubkan karena gemal, Djeky, ronny, Hengky, Fian, yusuf, Mirzad, mas. Mereka mengambil perhatian besar dari kita benar-benar di dalam dan keluar dari air. Staf besar, adil, miki, jean, Hilman, dan beberapa yang lebih Virson mereka ingat nama-nama mereka, adalah sangat hangat, ramah dan menampung. Mereka semua bersedia untuk pergi mil ekstra untuk memastikan bahwa anda ingin sebagai katamenjumpa. Awal (GM) memastikan bahwa segala sesuatu adalah dalam rangka. Semua dalam semua, jika anda perlu di ruang seperti keluarga dan membuat anda merasa di rumah. Aku akan kembali untuk lebih banyak pemandangan yang indah, dan luar biasa menyelam!",5,Positif
"Staf yang ramah, kamar bersih dan makanan yang baik. Kami tiba sekitar 12:30, harganya masih menunggu kami dengan handuk dingin, minuman selamat datang yang menyegarkan dan sandwich. Mereka membuat kue ulang tahun kejutan untuk anak saya, di mana semua orang di restoran sedang bernyanyi untuk b ' day iagu.

Terima kasih khusus kepada mr Wawanda awal, mr. Johanis anak laki-laki, ms. miki mori untuk keramahan yang hangat.

Pasti, kami akan kembali lagi...",5,Positif
"Hotel cocotinos merupakan sanggraloka kecil yang menawan di pantai manado.
Dengan fasilitas luar biasa dan layanan yang sangat baik. Oleh waktu kami tiba di hotel pada saat check-in, staf hotel menyambut kami dengan tangan dingin handuk, minuman selamat datang dan sandwich. Staf hotel memberikan pengarahan kepada kami mengenai hotel dan snorkeling perjalanan kita adalah tentang untuk memesan. Kamar itu begitu baik, nyaman dan dilengkapi dengan wifi gratis. Restoran ini juga memiliki wifi gratis yang terpisah dengan fasilitas, dan hotel ini benar di antara 4 - 6pm setiap hari. Benar termasuk kopi, teh, dan lingkungan yang menyenangkan. Tempat duduk kami adalah sukses besar. Kami memesan perjalanan pribadi untuk wisata pulau bunaken dan pulau siladen, yang dengan panduan, kapal yang baik, lengkap dengan handuk, buah dan air.

Staf adalah semua ramah dan murah hati. Kami merasa sangat senang selama kami tinggal. Tapi ada satu hal, staf tidak memberitahu kita bahwa ada sejumlah biaya masuk untuk memasukkan pulau bunaken. Untungnya kami membawa cukup uang tunai.

Kami pasti akan merekomendasikan hotel ini kepada orang lain.",5,Positif
"Karena untuk penerbangan yang tertunda, kami tiba terlambat di malam hari (2 jam). Staf hotel telah membuat beberapa asbak untuk kami. Kamar kami adalah tanpa diragukan lagi salah satu kamar yang terbaik kami memiliki selama kami tinggal di indonesia. Sayangnya aku tidak mendapatkan apapun menyelam lagi, tapi kita pasti akan waktu berikutnya.",5,Positif
"Kami memiliki keramahan di ruang! 
Pertama dari semua, staf adalah semua sangat baik dan bermanfaat. Mereka memperlakukan kami seperti keluarga selama kami tinggal seluruh dengan layanan luar biasa. 
Kamar itu besar dan nyaman dengan semua kita bisa merasakan semua rincian di kamar tapi penuh perhatian.
Kolam renang adalah tepat di luar kamar tidur dengan pemandangan laut yang mengagumkan. Tidak ada pantai pribadi namun dermaga pribadi kapal untuk menyelam dengan makanan, atau snorkeling anda di pulau ini.
Spa ini berada tepat di samping kolam renang di mana kita menikmati pijat dengan mengagumi pemandangan matahari terbenam. Apa pengalaman yang menyenangkan!
Restoran ini tidak hanya menyediakan makanan prasmanan tapi memerintahkangaris pribadi yang sangat dihargai.
Terakhir tetapi tidak paling tidak, kami memiliki pengalaman yang mengagumkan di scuba diving dengan dive shop (penyelam Odyssea) di sana. Buah-buahan, dan teh panas tersedia setiap kali akan setelah menyelam. Semua peralatan kami yang diberi nama dalam nama kami dan juga handuk dan cangkir disediakan. Dru adalah orang-orang perahu yang berpengalaman dan sangat mengecewakan. Kami benar-benar menikmati surga bawah laut di lihat Bunakan dan makhluk-makhluk kecil di daratan utama.
Kesimpulannya, hotel ini benar-benar lebih dari surga!",5,Positif
"Kami pergi dengan sekelompok penyelam lain dan memiliki waktu yang besar. Staf sangat bagus dan mengurus segala sesuatu.
Akomodasi yang bersih, dingin dan tetap bug keluar, banyak ruang dan tempat tidur yang sangat besar, ac atau kipas angin langit untuk dipilih dan besar mandi - batu alam dan bunga di kamar mandi yang besar, 
Kamar kami menghadap ke laut adalah besar tetapi dengan berjalan kaki sepanjang jalur semua kita cenderung memiliki tirai yang sedikit yang adil. Di lantai atas bisa lebih pribadi dengan pemandangan laut di malam hari.
Makanan - sarapan prasmanan & makan malam, dengan sesuatu untuk semua orang dan cocok kelompok kami hanya baik-baik saja dan ruangannya untuk memesan makanan ringan dan makan siang, atau makan malam yang terlalu besar.
Hotel pilihan vegitarian, walaupun agak terbatas, membuat istri saya bahagia.

Bar staf yang sangat membantu dan ramah meskipun ada sering confisiuon minuman/koktail selama happy hour harga yang tepat dan itu agak jauh. - Jaminan masuk untuk minum-minum ketika anda mendapatkan mereka tidak mencoba dan ingat apa yang anda telah pada hari berikutnya.

Lorongnya berisik dan melakukan yang terbaik untuk menemukan semua jenis kehidupan laut atau anda ingin menyelam, ikan kecil, ikan besar, dinding mengandakkan. berenang thrus dll.
Walaupun dekat, sungguh pengalaman yang sangat mengesankan dan akan merekomendasikan kepada siapa pun yang mengunjungi manado.

Masjid setempat masih ada doa panggilan dari speaker panggeng sistem kauperhatikan di aneh jam - tapi segera menjadi bagian dari liburan seperti berbagi piring",4,Positif
"Sanggraloka ini direncanakan dengan baik dan kamar-kamarnya yang luas dan berventilasi baik. Akses ke setiap bagian dari sanggraloka ini nyaman seperti restoran, dan pusat menyelam.

Staf adalah membantu dan ramah. Saya tidak punya keluhan dan pujian hanya.

Mereka mengambil berusaha keras untuk memenuhi kebutuhan kita makanan a la carte tersedia dan dua kali makan di rumah.

Pusat menyelam yang sangat luar biasa. Kami menyelam ditangani dengan baik dan kami tidak perlu menangani hal kami sebelum, selama dan setelah menyelam.

Itu membantu bahwa pak ronny, salah satu dive master sangat menghibur untuk melihat keluar untuk kita untuk mengambil gambar fauna.

Saya sangat merekomendasikan siapapun untuk menginap di resort ini untuk menyelam.",5,Positif
"Dan istri saya pergi untuk dua malam dan tiga hari perjalanan menyelam sangat baik tampak setelah. Semua staf sangat ramah dan penuh perhatian, dan miki-san telah sangat responsif melalui email dari saat pertama aku bertanya tentang perjalanan ini. 

Sanggraloka ini sangat dingin keluar dan kamar yang luas. Tidak banyak di sekitar resor, tetapi anda berada di sana untuk menyelam/snorkeling dan bunaken adalah benar-benar sangat dekat dengan perahu dan kami muck diving tepat di resor ini.

Ada sedikit mempergaulkan dengan menyelam sebagai istri saya telah menjatuhkan dan hanya dapat merekomendasikan snorkeling, dan saya tidak bisa menemukan banyak juga tidak berhasil ke kapal. Untungnya, perahu itu indah dan saya tidak punya masalah dengan peralatan menyelam, jadi saya percaya. Manajemen ramah, persewaan peralatan untuk ini di diskon.

Kamera bawah laut dengan layanan kamar dan makan siang mencoba elektrisnya adalah sentuhan yang bagus untuk fotografer.

Terima Kasih Cocotinos!",5,Positif
"Aku baru saja kembali dari akhir pekan yang panjang di ruang dengan empat teman. Ini adalah benar-benar lokasi yang sempurna untuk sekelompok teman-teman yang berminat menyelam atau snorkeling menyelam toko dan makanan, layanan besar, dan lokasi menyelam yang luar biasa. Hotel itu sendiri adalah lingkungan mengundinya - melebihi harapan kita dalam pelayanan, kebersihan dan kenyamanan. Setiap orang ingat nama kami dan mereka tidak pernah kehabisan bintang!",5,Positif
"Kamarnya mantap, bersih, dingin. nyaman pokoknya pelayanan bagus. jadi pengen balik lagi kesini. terimakasih. mantappp",5,Positif
"Semuanya aman, pelayanan mantap, lokasi strategis, view juga mantap, tolong menu makanannya diganti karena dari kemarin hanya itu saja menunya",5,Positif
"Kamar luas, bersih, makanan enak
Resepsionis ramah pelayanan nya terbaik Lah...
View nya bagus,
Hotel terbaik di Bitung 
Recommended banget",5,Positif
"Pelayanan nya terbaik , 
Makanan enak, semua oke dan nyaman, 
Tersedia swimming pool juga
View nya bagus langsung ke laut",5,Positif
"pengalaman menginap di fave hotel berkesan baik dan makanannya juga enak dan fasilitas di kamar menunjang untuk anak kecil, staff charoline juga sangat' ramah dalam memperkenalkan fasilitas hotel",5,Positif
pengalaman saya di fave hotel sangat puas dan smua staf karyawan sangat ramah dalam menghandle tamu semoga fave hotel tetap jaya dan solit,5,Positif
"Kamar nyaman,makanan enak, wifi kencang,ada Indomaret 24 jam,view gunung dan pantai. dekat tempat ibadah dan ada toko baju didepan hotel",5,Positif
"sangat puas dengan pelayanan, bersih lingkungan , sangat baik jamuannya , bagus hotelnya jangan lupa datang mampir ya",5,Positif
"Kamarnya nyaman,,pelayanannya jg baik,,makanannya jg enak"",,dekat dengan kantor tujuan,,cuman kurang tisu di kamar saja,,semoga kedepannya lebih bagus lg ya",5,Positif
"Pelayanan ramah, Kamarnya view-nya bagus, tapi sayangnya kamar mandi agak bau dan pintu kamar mandinya rusak. Breakfastnya enak- enak.",3,Negatif
"View suka bangettt, mantappp
Untuk breakfast enak, lobby luas proses chek in lancar
Pelayanan staff juga ramah- ramah
The best",5,Positif
"Tempat strategis dekat kota bitung 
Tempat nyaman ada kolam renang 
Kamar rapi dan bersih
Makan pagi juga enak enak dan tempat bersih",5,Positif
"Good service . Mantab
Pelayanan ok. Tempat nya bagus. 
Makananan Ok.  Ac dingin. Kamar Ok. Sipp sippp.... mantab pokoknya...",5,Positif
"Selama semalam saya nginap disini, mendapatkan fasilitas yang nyaman dari tata ruang kamar yang luas dan fasilitas yang cukup lengkap, hanya saja kendala pada ac nya yang kurang dingin.",4,Positif
"Sudah baik dari segi pelayanan, breakfast, room juga menunya bervarisi, dan fasilitas lain yg ada dihotel sudah bagus.",5,Positif
Kamarnya bagus nyaman dan aman sarapannya enak dan semua staffnya semua ramah. Great experience untuk menginap di bitung,5,Positif
enak tempat sales nya (charoline monika) cetar membahana mantap ……………………………………………………………………………………………………………:::::.,5,Positif
"Untuk fasilitas lumayan lengkap dan bagus, untuk breakfast lezat dan baik, menu nya banyak, untuk kenyamanan kamar dan tempat tidur, terbaik lah",5,Positif
"Fasilitas dan Pelayanan. Ok
Reception, breakfast & Room - Nyaman
Akses ke Jalan Tol .. dekat sekali

TOP - dech ...... . ..",5,Positif
"Pelayanan yang sangat baik dn ramah dari seluruh staf , kamar yg sangat nyaman dan dan exlusive ,,",5,Positif
"Wow! (saya tidak ingin orang lain tahu seberapa baik tempat ini adalah - tapi bagaimana aku bisa menyimpan rahasia seperti itu... )
- pelayanan dari para staf seperti: layanan yang ramah, yang benar-benar tertarik untuk memastikan kami menikmati makanan, nyaman & santai, makanan ini dari seafood segar
Kamar -: kamar bersih, seprai bersih, dll...
- Menyelam: Aku sudah menyelam selama 20years dan beberapa tempat - ini mengesankan. Caesars palace, dive shop dan profesional. Mereka memastikan keselamatan dan periksa pertama, kembali periksa peralatan dan anda nyaman. Aku mencoba memperonyokkan di 1 lebih mencempung, tetapi jackie yang utama kata no. kusorongkan padany menunjukkan padi situsmu mengatakan aku akan baik-baik saja untuk 1 lebih banyak - tapi katanya itu padi, dan aturan lebih ketat untuk resort yang tidak biasa. Hotel kecil yang ramah dengan jackie dan berbelanja di bandung - mereka benar-benar peduli dan tak mau diam di kamar.
Kami memesan perjalanan selanjutnya kembali ke sana di bulan september di minggu kami kembali rumah :)",5,Positif
"25 menit berkendara dari bandara membawa kami ke sebuah teluk terpencil yang tenang dan sebuah sanggraloka yang indah tepat di tengah-tengah hamparan kecil pantai berpasir hitam. Hangat selamat datang dan check-in yang diikuti oleh angin yang sejuk dan nyaman bungalow dengan semua diperlukan modcons, tempat tidur besar dan nyaman dan menyenangkan hari noda oleh jendela. Semua staf yang sopan dan penuh perhatian. Aku menghabiskan dua hari menyelam dengan mereka dalam cara yang sangat profesional dive center. Sanggraloka ini terletak hanya 30 menit perjalanan menggunakan perahu untuk menuju pulau bunaken atau anda dapat menyelam rumah karang tepat di depan. Bunaken merupakan salah satu yang terbaik di daerah ini!",4,Positif
"Kebanyakan orang amerika latin dan yang membentang dari hari aku memeriksa di dan benar-benar setiap pagi sampai aku memeriksa-out 8 malam kemudian. Semua anggota staf ingat nama saya dan untuk mendengar mereka rcsmi saya setiap pagi atau setiap kali mereka melihat saya membuat saya merasa malu bahwa saya hanya mampu ingat nama-nama mereka dengan jemantung beberapa hari kemudian. Keramahan staf sangat baik, mereka sangat teliti dan cermat dengan apa yang mereka lakukan. Mereka membawa courteousness kebocoran dan industri fadihat peladenan di singapura. Bahkan selama perjalanan. Aku mencoba yang terbaik untuk memposting gambar-gambar dari ruang saya melalui platform media sosial untuk mempromosikan keindahan tempat yang saya disebut rumah selama saya menginap di sana. Sudah 10 hari semenjak aku meninggalkan dan aku masih rindu hotel ini sangat mahal. Sanggraloka ini menghadirkan pesona dan kenyamanan dusunan lihat aku mencari yang jelas bagi semua resort terbaik di jadwal perjalanan saya. Kebersihan, fasilitas, hingga layanannya sangat tinggi harapan. Satu-satunya hal yang harus ditingkatkan untuk lebih baik adalah koneksi wifi. Saya pikir itu adalah sangat penting untuk memiliki fungsi yang sangat penting, agar email atau panggilan yang mengharuskan ini dapat dilakukan secara efisien, terlepas dari hal-hal yang terkait dengan pekerjaan, para tamu dapat mempromosikan keindahan resort dengan platform sosial mereka langsung tanpa ada rintangan seketika mereka tinggal di tempat yang indah di seluruh.",5,Positif
"Hal pertama yang muncul dalam pikiran saya ketika saya tinggal di cocotinos adalah bahwa - ini lebih baik daripada hilton! 

Ruang adalah sebuah sanggraloka butik yang telah meninggalkan kesan yang sangat baik pada saya karena itu adalah kualitas layanan, makanan untuk disewakan, dan mana comfortableness juga. Kami adalah terutama terkesan dengan layanan yang ditampilkan oleh staf dan layanan yang disediakan oleh semua orang di resor ini. Untuk menjadi jujur, hotel ini saingan apapun dari jaringan hotel besar seperti hilton, shangri-la atau bahkan mandarin oriental. Saya tidak memiliki manajemen tidak melakukan pekerjaan yang bagus dalam memastikan staf selalu sopan, ramah dan tersenyum!

Sanggraloka ini menyediakan para penyelam yang tersedia untuk mencempung di bunaken, yang berjarak 30 menit dari speed boat sekitar sanggraloka ini. Sementara resor ini tidak kalah dari hotel di di pulau bunaken persyaratan kejelasan dari pantai, layanan yang benar-benar membuat saya pada setiap hari itu. Resor yang dikelola oleh penyelam ligas adalah tim yang hebat orang-orang yang akan mempersiapkan semuanya untuk anda mulai dari peralatan anda lihat, bisnis ini, turis dan bahkan tatanya up, di setiap hari. beberapa tanda-tanda yang penuh perhatian dan sangat baik orang-orang setempat yang telur divesites, memastikan anda bisa mendapatkan foto makro terbaik kita di hampir setiap mencempung. 

Kami juga sangat senang dengan cara kami diperlakukan di setiap hari di daratan, dimanjakan dengan pilihan makanan yang luar biasa setiap hari dan bahkan tidak perlu untuk mengangkat satu jari selama 2 minggu menginap. Untuk pertama kalinya dalam hidup saya yang tinggal di resort. Aku harus memberitahu manajemen untuk tidak mengurangi jumlah makanan yang mereka makan baik dengan setiap hari. Itu lezat dan istri saya dan saya tidak mendapatkan yang baik! Pembersihan kamar tidak dilakukan setiap hari, dengan semua fasilitas yang diperbarui di setiap hari. Anda pada dasarnya hanya perlu membawa pakaian anda untuk berada di sini. Handuk segar, sampo, shower gel, sikat gigi, pasta gigi, semua tersedia di sini. Air segar yang diberikan kepada anda di kamar anda yang luas polycarbonated di tangki yang memastikan anda tidak mendehidrasi di kamar ber-ac di tangan anda. Tempat tidur berukuran besar dan tv di kamar dengan cukup baik untuk menghibur anda jika anda menelusurkan di buku-buku, yang dengan cara bisa dipinjam dari meja resepsionis. Kamarnya bersih tetapi tempat ini terhubung ke kamar dengan dekorasi bergaya bali yang indah dan akan memberi anda tempat romantis di sana merasa seperti jika anda dengan pasangan anda. Saya hanya berharap adalah bahwa aku berharap perubahan tidak dapat mandi dengan kepala pancuran hujan jenis bukannya satu konvensional. Itu akan berada di terbaik dan penataan yang tidak sempurna.

Jika anda berpikir tentang pergi ke manado, jangan pernah ragu untuk memilih tempat. Mereka sangat baik pada apa yang mereka lakukan - untuk memberikan perasaan comfortness dan santai selama menginap. Layanan seperti yang saya telah mengatakan kepada manajemen, mr awal, adalah bahwa tempat telah benar-benar melakukan pekerjaan yang besar untuk memastikan bahwa hal itu datang dari hati. 

Jempol dan saya berharap untuk menghabiskan waktu saya di malam hari Cocotnios - saat ini di lombok.",5,Positif
"Kami memiliki layanan besar dari saat kami tiba di bandara. Pernah sekali tingkat layanan mereka membersihkan... Penyelam (dan non-penyelam sama) bebas dan memanjakan selama anda menginap. Kami telah menyelam di banyak tempat (dan resor liveaboards)... Tempat terbaik di bagan! Anda akan tahu mengapa bila anda tinggal dengan mereka. Finish: anda tidak akan mengangkat satu jari ke gear up dan membawa anda ke perahu yang tenang! 

Awal, Djeky, wilson, miki, elizabeth dan semua di ruang - kalian adalah yang terbaik! Terus bekerja dengan baik dan melihat ke depan untuk kunjungan berikutnya. 

Selanjutnya: Cocotinos Hotel!",5,Positif
"Resor yang sangat cantik dan tenang. Kami merasa di rumah saat kami melangkah ke resor dengan staf yang ramah yang menyambut kami. Layanan oleh semua staf di resor ini yang terbaik! Dapat melihat bahwa mereka semua lakukan mereka terbaik untuk membuat kita senyaman mungkin. Ruangan itu luas, bersih dan nyaman dengan semua kebutuhan dasar tersedia. Seluruh resor ini sangat bersih dan baik terus. Selain karena jauh dari pantai, mereka memiliki kolam renang yang bersih dan beberapa kursi pantai tepat di samping anda untuk menikmati keindahan matahari terbenam dengan segelas bir! 

Makanan di resor ini juga sangat fantastis! Sebisa mungkin paket full-board, kami harus memilih makanan kami semua 3 dari mereka, mereka memiliki berbagai pilihan di menu mereka. Bahkan di hari menyelam kami, kami harus memilih apa yang kita inginkan untuk makan siang dan para staf akan membawa dan membawanya ke atas kapal. Untuk dapat melakukan makanan besar dan kami harus meninggalkan beberapa 'menciut' untuk makanan kami. Kualitas makanan adalah besar dan pemandangan dari restoran ini luar biasa.

Menyelam di sini sangat direkomendasikan bagi para penyelam serta bagi mereka yang ingin mengambil menyelam. Di pusat menyelam, penyelam Odyssea, tidak dikelola dengan baik dan kami berkemas semua ramah gemal! Mereka mengumpulkan semua gigi pada hari pertama kami di sana dan diberi label dengan nama peralatan pribadi kami. Ini kemudian semua yang tersisa di keranjang dan dipindahkan ke kapal menyelam di sini jadi kami tidak kehilangan apa-apa. Kami memiliki total 3 hari yang dipenuhi kesenangan menyelam di bunaken dan lembeh dengan mereka. Terkenal dengan kehidupan laut yang ada di sana, itu benar-benar yang terbaik panduan terbaik untuk melihat makhluk kecil yang berada di sekitarnya. Kudos untuk Fuad, pemandu menyelam kami, untuk melihat begitu banyak dari mereka untuk kami! Kami pasti akan melewatkan mereka jika mungkin tidak untuk anda! Meskipun berusaha untuk melihat makhluk-makhluk yang, meskipun mereka juga sangat penuh perhatian kepada kami, terus-menerus memeriksa apakah kami baik-baik saja. 

Di malam terakhir kami, kami punya waktu yang menyenangkan, minum dan menikmati diri kita sendiri dengan Fuad, elizabeth dan sisa awak kapal dan perahu Odyssea penyelam dari laki-laki. Orang-orang ini hebat gitaris dan penyanyi! Di manado Fuad adalah anggur yang sangat unik dan anda benar-benar harus mencoba ketika anda berada di sana.

Secara keseluruhan, kami benar-benar menikmati kami 5 hari indah dan damai menginap di cocotinos manado. Kami akan pasti pergi kembali jika kami mengunjungi lagi manado. Terima kasih sekali lagi kepada semua staf dan penyelam Odyssea di cocotinos manado untuk membuat kami tinggal yang sangat mengesankan dan luar biasa! Sampai ketemu lagi! :)",5,Positif
"Merasa di rumah saat kami memasuki ruang. Lokasi sekitar 25 menit dari bandara... dan perjalanan kami sangat dekat ke laut. Kami menyelamatkan banyak waktu. perjalanan. Staf pusat menyelam ini melakukan pekerjaan yang hebat membantu kami merasa nyaman saat kami melakukan air terbuka kami. Terima kasih khusus untuk pisang goreng Djamal yang mengambil istimewa mengurus kami pertama dan terutama selama mencempung juga instruktur dan staf yang menyediakan layanan yang baik. Terima kasih juga untuk pak awal Wawanda untuk melakukan yang membantu ketika saya diperlukan untuk menemukan sebuah gereja. Saya menghargai sangat hangat, ramah dan profesional. Secara keseluruhan sangat puas dan berterima kasih untuk mendapatkan kesempatan untuk mulai di sini, kami menyelam. Berharap untuk kembali dengan anak-anak lain kali!",5,Positif
"Staf sangat membantu dan ramah. Ini adalah sebuah resor kecil, jadi tempat ini tidak baik di semua. Panduan sangat penuh perhatian mencempung juga. Saya akan merekomendasikan orang lain untuk mendapatkan lisensi selamku di sini (meminta untuk miki mori). Kamar sangat bagus dan bersih.",5,Positif
"Tempat ini adalah kecil dan butik menyelam menetalkan; restoran, kolam renang, spa. Untuk melayani komunitas mencempung, hotel ini sepi di siang hari. Untuk non penyelam, ini adalah tempat untuk perdamaian, tenang dan relaksasi. Makanan yang disediakan sebagai bagian dari paket full-board dengan demikian sederhana 8 dressoar, pra-pemesanan makan siang dan makan malam dengan menu ""kejutan"". Luv malam dengan kerang laut. Kue lokal dan teh/kopi adalah 5pm dari waktu untuk menonton matahari terbenam dan bertukar kabar dengan tamu lain yang juga sangat besar.
Staf dan layanannya sempurna ketika mereka berusaha sangat keras untuk menyenangkan dan mengabulkan semua permintaan anda dalam beberapa bahasa yang kesulitan kedengkianny. Memesan suite dan itu sangat luas dengan balkon yang menghadap ke laut. Namun peningkatan kebutuhan tv saluran dan lainnya.
Untungnya saya membawa banyak makanan ringan, dan menakjubkan untuk menikmati minuman favorit anda. Resort perlu wifi, menyarankan anda membeli kartu data terjangkau di bandara sebelum check-in mulus untuk aman bahkan ketika anda berada di atas kapal!
Ini adalah tanpa embel-embel resor dan aku tidak puas dan bahagia dengan pengalaman kami.",4,Positif
"Sanggraloka butik yang indah, kamar yang bersih, tenang dan sangat santai. Saya terpikat pada layanan luar biasa, staf sarapan ekstra mil untuk mempersiapkan dan mengatur kami makan malam cahaya lilin di deck. Mereka terus setiap detail berdasarkan preferensi pelanggan. Terima kasih khusus untuk Hilman. Benar-benar menyukainya & pasti akan kembali lagi. Makanan yang mengagumkan juga.",4,Positif
"Kecil dan nyaman tetapi tidak pernah raaaasaaaanya padat di semua. Hanya 24 kamar, kolam renang kecil dan tidak ada pantai. Namun aku tidak pernah merasa lebih diterima daripada di tempat lain dan tempat... Semua staf sangat ramah dan penuh perhatian untuk semua kebutuhan anda. Memanggil anda dengan nama pertama adalah besar, membuat saya merasa seperti di rumah... Kamar nyaman, makanan yang baik. Yang terbaik dari yang banyak itu layanan pusat menyelam. Saya seorang penyelam yang cukup baru, dan mereka membuat yakin bahwa saya adalah diurus dengan baik di atas dan di bawah air di semua kali! sangat pribadi! Pasti akan kembali lagi!",5,Positif
"Aku bergabung dengan kelompok dari singapura yang mencempung untuk 5 hari perjalanan ke cocotinos selamku. Mereka sangat terkesan dengan ruang dan staf adalah besar, serta sekolah menyelam di situs (Odyssea). Ruang ini tidak besar resort, hotel ini memiliki lingkungan yang sangat cantik, dengan kamar yang dibangun di sekitar sebuah taman dengan pohon-pohon dan bunga-bunga tropis. Tetapi ini dikelola dengan sangat baik dan ramah, dan ukuran ini juga berarti bahwa anda benar-benar sopan staf oleh nama, bagaimana anda lebih suka kopi di sarapan, atau jika anda ingin es di air, dan bahkan dengan permintaan khusus langsar menaruhinya (topi ke koki!) Ada banyak baik, non-mencoba sedikit personawi dari sikap manajemen serta surat pribadi pada saat kedatangan dan keberangkatan misalnya. Hotel yang sangat bagus, santai, bersahaja merasa ke tempat ini. 

Kamar dan kamar mandi yang super bersih, luas, baik dirancang, dengan dispenser air anda sendiri di kamar anda, serta aksesori kamar mandi, jubah, teh/kopi instan dan lain-lain. Kamar tidak flash perkotaan seperti besar hotel bintang lima, tapi mereka sangat bagus, dan saya membuat rumah ini tidak kekurangan untuk tinggal di sini daripada besar, impersonal besar hotel. 

Makanan juga sangat baik dengan berbagai hidangan lokal dan barat, untuk memenuhi semua selera. Tampaknya ada cukup tamu, ada prasmanan lengkap, jika hal ini terjadi (misalnya akhir pekan) tampaknya a la carte. Semua barang cukup lezat, meskipun. Teh dan kue sore adalah terutama selamat datang setelah iocal seharian menyelam! Tenang dan ada sedikit spa di lokasi yang baik, semua yang kami membuat penggunaan untuk pijat dan perawatan. 

Ini ketenteramam (resor, serta saya rasa tamu!) yang membuatnya menjadi nyata 'tempat peristirahatan tropis' . Tidak subwoofer, klub malam, tv besar. Kondisi musik di area restoran dan kadang-kadang bermain gitar akustik dari staf. Sisanya hanya alam. 

Satu-satunya calon downer ruangank's adalah bahwa 'tidur ganda' ternyata dua single mendorong bersama. Baik-baik saja untuk saya, tapi mungkin kurang nyaman untuk pasangan. Lihat jika anda dapat meminta untuk kamar dengan semenggah mendobelkan! 

Jika anda menyelam (dan saya benar-benar merekomendasikan anda mencoba tempat ini jika anda seorang penyelam!) Penyelam kiamatjika Oddyssea telah dikelola dengan baik, santai dan ramah juga. Setiap penyelam yang tidak 'ramah' dengan semua kit iabelled oleh nama dan terus bersama-sama, menuju perahu yang dimuat untuk setiap mencempung. Mereka bahkan banyak cangkir untuk setiap penyelam, untuk teh di kapal. Di sini anda dapat menyewa peralatan yang layak, dan beberapa tanda-tanda Djeky Welson berpengalaman dan ramah, dengan kemampuan alam-melihat pukta. 

Ada baiknya tersedia, untuk melihat gunung berapi, satwa liar, kegiatan budaya di sulawesi, tapi aku tidak pergi sebagai kami menikmati scuba holiday.

Aku umumnya cukup pilih-pilih tentang hotel dan resor (dan telah tinggal di beberapa di seluruh dunia untuk bisnis dan juga!) Tapi jujur tidak bisa kesalahan satu ini, dan itu benar-benar indah, beberapa pelayan di sini. Aku bisa melihat mengapa mereka telah memenangkan penghargaan tripadvisor benar!",5,Positif
"Ini adalah kunjungan pertama saya ke cocotinos resort. Terpikat layanan yang luar biasa. Staf hotel sangat ramah dan siap membantu. Pada kenyataannya, mereka tahu semua nama kami oleh. Instruktur menyelam juga sangat bagus dan pasien. Kamar hotel itu besar dan nyaman dan resor ini memiliki pemandangan menakjubkan. Saya akan sangat menyarankan resor ini kepada siapa pun yang ingin pergi ke manado.",5,Positif
"Ini adalah kunjungan pertama saya ke ruang resor dan menyukainya! Fasilitas itu menyenangkan; kamar bersih dan nyaman, staf hotel adalah bermanfaat dan bercakap-cakap dalam bahasa inggris baik, dan menyelam yang kami pergi, ada kehidupan laut yang melimpah. 

Ini adalah lebih daripada perjalanan saya/kelimun mencempung, itu adalah liburan yang tak terlupakan dibuat khusus oleh perhatian yang diberikan oleh staf yang sering pergi mil tambahan. Terima kasih semua! Awal, elizabeth, Virson, wilson & menakjubkan!",4,Positif
